observation,soil
14510,2893
14511,2888
14512,2910
14513,2911
14514,2907
14515,2910
14516,2900
14517,2935
14518,2902
14519,2911
14520,2904
14521,2903
14522,2912
14523,2898
14524,2907
14525,2897
14526,2899
14527,2908
14528,2889
14529,2902
14530,2913
14531,2897
14532,2912
14533,2904
14534,2904
14535,2913
14536,2908
14537,2889
14538,2894
14539,2902
14540,2896
14541,2899
14542,2891
14543,2893
14544,2894
14545,2905
14546,2898
14547,2912
14548,2895
14549,2901
14550,2896
14551,2899
14552,2904
14553,2887
14554,2890
14555,2897
14556,2887
14557,2897
14558,2903
14559,2912
14560,2891
14561,2902
14562,2892
14563,2888
14564,2899
14565,2888
14566,2912
14567,2897
14568,2894
14569,2907
14570,2906
14571,2901
14572,2908
14573,2902
14574,2903
14575,2886
14576,2897
14577,2895
14578,2894
14579,2891
14580,2893
14581,2904
14582,2897
14583,2899
14584,2898
14585,2896
14586,2888
14587,2903
14588,2900
14589,2894
14590,2887
14591,2897
14592,2897
14593,2886
14594,2896
14595,2890
14596,2903
14597,2899
14598,2891
14599,2897
14600,2881
14601,2895
14602,2901
14603,2890
14604,2887
14605,2896
14606,2900
14607,2893
14608,2899
14609,2880
14610,2900
14611,2896
14612,2883
14613,2887
14614,2896
14615,2892
14616,2896
14617,2884
14618,2896
14619,2897
14620,2888
14621,2891
14622,2898
14623,2887
14624,2895
14625,2887
14626,2898
14627,2888
14628,2895
14629,2905
14630,2877
14631,2905
14632,2881
14633,2903
14634,2889
14635,2895
14636,2884
14637,2896
14638,2894
14639,2895
14640,2912
14641,2896
14642,2900
14643,2883
14644,2900
14645,2896
14646,2884
14647,2878
14648,2888
14649,2906
14650,2892
14651,2897
14652,2881
14653,2892
14654,2898
14655,2894
14656,2907
14657,2892
14658,2887
14659,2884
14660,2893
14661,2914
14662,2879
14663,2889
14664,2896
14665,2901
14666,2892
14667,2885
14668,2885
14669,2903
14670,2902
14671,2896
14672,2888
14673,2909
14674,2892
14675,2889
14676,2890
14677,2894
14678,2880
14679,2892
14680,2894
14681,2880
14682,2890
14683,2883
14684,2885
14685,2883
14686,2893
14687,2887
14688,2884
14689,2888
14690,2885
14691,2891
14692,2888
14693,2898
14694,2885
14695,2889
14696,2894
14697,2894
14698,2896
14699,2890
14700,2888
14701,2889
14702,2878
14703,2894
14704,2887
14705,2892
14706,2900
14707,2876
14708,2888
14709,2898
14710,2876
14711,2895
14712,2886
14713,2892
14714,2888
14715,2885
14716,2880
14717,2892
14718,2875
14719,2899
14720,2904
14721,2893
14722,2901
14723,2876
14724,2898
14725,2883
14726,2890
14727,2888
14728,2890
14729,2893
14730,2878
14731,2879
14732,2882
14733,2876
14734,2889
14735,2900
14736,2877
14737,2882
14738,2896
14739,2880
14740,2892
14741,2898
14742,2894
14743,2896
14744,2893
14745,2888
14746,2888
14747,2895
14748,2890
14749,2892
14750,2880
14751,2887
14752,2878
14753,2902
14754,2880
14755,2883
14756,2883
14757,2886
14758,2886
14759,2892
14760,2879
14761,2878
14762,2890
14763,2884
14764,2885
14765,2888
14766,2881
14767,2883
14768,2899
14769,2889
14770,2874
14771,2896
14772,2885
14773,2893
14774,2887
14775,2881
14776,2894
14777,2891
14778,2905
14779,2895
14780,2903
14781,2881
14782,2879
14783,2880
14784,2877
14785,2881
14786,2884
14787,2876
14788,2892
14789,2886
14790,2885
14791,2884
14792,2881
14793,2900
14794,2879
14795,2880
14796,2887
14797,2893
14798,2898
14799,2880
14800,2887
14801,2889
14802,2884
14803,2877
14804,2899
14805,2874
14806,2896
14807,2892
14808,2895
14809,2884
14810,2874
14811,2882
14812,2894
14813,2893
14814,2888
14815,2882
14816,2887
14817,2887
14818,2888
14819,2895
14820,2879
14821,2887
14822,2873
14823,2885
14824,2874
14825,2882
14826,2880
14827,2896
14828,2886
14829,2891
14830,2890
14831,2875
14832,2880
14833,2879
14834,2871
14835,2890
14836,2876
14837,2884
14838,2889
14839,2895
14840,2879
14841,2893
14842,2884
14843,2885
14844,2872
14845,2888
14846,2884
14847,2867
14848,2884
14849,2873
14850,2885
14851,2880
14852,2874
14853,2896
14854,2888
14855,2888
14856,2880
14857,2888
14858,2881
14859,2871
14860,2887
14861,2862
14862,2865
14863,2875
14864,2884
14865,2874
14866,2898
14867,2876
14868,2880
14869,2884
14870,2881
14871,2885
14872,2876
14873,2865
14874,2882
14875,2873
14876,2872
14877,2879
14878,2876
14879,2880
14880,2867
14881,2863
14882,2895
14883,2876
14884,2885
14885,2880
14886,2884
14887,2882
14888,2879
14889,2866
14890,2863
14891,2863
14892,2881
14893,2871
14894,2885
14895,2871
14896,2868
14897,2884
14898,2868
14899,2878
14900,2874
14901,2873
14902,2865
14903,2878
14904,2871
14905,2881
14906,2875
14907,2865
14908,2868
14909,2864
14910,2897
14911,2880
14912,2884
14913,2880
14914,2874
14915,2873
14916,2870
14917,2878
14918,2871
14919,2874
14920,2883
14921,2874
14922,2880
14923,2874
14924,2877
14925,2862
14926,2884
14927,2868
14928,2861
14929,2880
14930,2868
14931,2871
14932,2871
14933,2872
14934,2872
14935,2867
14936,2880
14937,2868
14938,2871
14939,2868
14940,2867
14941,2876
14942,2865
14943,2868
14944,2878
14945,2872
14946,2889
14947,2873
14948,2881
14949,2876
14950,2871
14951,2876
14952,2872
14953,2880
14954,2885
14955,2865
14956,2863
14957,2870
14958,2867
14959,2892
14960,2867
14961,2871
14962,2880
14963,2880
14964,2869
14965,2871
14966,2858
14967,2872
14968,2874
14969,2876
14970,2868
14971,2873
14972,2881
14973,2858
14974,2872
14975,2880
14976,2872
14977,2873
14978,2876
14979,2862
14980,2858
14981,2860
14982,2859
14983,2873
14984,2865
14985,2866
14986,2868
14987,2866
14988,2871
14989,2865
14990,2870
14991,2868
14992,2878
14993,2884
14994,2878
14995,2870
14996,2888
14997,2875
14998,2879
14999,2864
15000,2874
15001,2852
15002,2879
15003,2857
15004,2861
15005,2863
15006,2871
15007,2867
15008,2868
15009,2868
15010,2888
15011,2877
15012,2865
15013,2884
15014,2870
15015,2871
15016,2870
15017,2876
15018,2862
15019,2875
15020,2872
15021,2866
15022,2876
15023,2855
15024,2856
15025,2866
15026,2864
15027,2875
15028,2878
15029,2871
15030,2871
15031,2879
15032,2869
15033,2863
15034,2866
15035,2868
15036,2854
15037,2880
15038,2862
15039,2859
15040,2860
15041,2864
15042,2865
15043,2880
15044,2880
15045,2873
15046,2864
15047,2849
15048,2875
15049,2867
15050,2872
15051,2866
15052,2866
15053,2872
15054,2865
15055,2866
15056,2872
15057,2876
15058,2876
15059,2862
15060,2873
15061,2866
15062,2859
15063,2864
15064,2873
15065,2862
15066,2854
15067,2878
15068,2864
15069,2880
15070,2862
15071,2853
15072,2869
15073,2864
15074,2882
15075,2865
15076,2863
15077,2861
15078,2868
15079,2869
15080,2866
15081,2880
15082,2864
15083,2866
15084,2868
15085,2860
15086,2875
15087,2856
15088,2865
15089,2866
15090,2868
15091,2859
15092,2857
15093,2860
15094,2863
15095,2875
15096,2867
15097,2867
15098,2857
15099,2876
15100,2858
15101,2855
15102,2880
15103,2859
15104,2853
15105,2865
15106,2865
15107,2871
15108,2884
15109,2854
15110,2860
15111,2874
15112,2865
15113,2869
15114,2865
15115,2858
15116,2872
15117,2873
15118,2874
15119,2866
15120,2867
15121,2856
15122,2876
15123,2859
15124,2871
15125,2872
15126,2877
15127,2851
15128,2861
15129,2857
15130,2866
15131,2857
15132,2871
15133,2871
15134,2857
15135,2871
15136,2880
15137,2872
15138,2876
15139,2857
15140,2876
15141,2860
15142,2859
15143,2871
15144,2866
15145,2860
15146,2868
15147,2862
15148,2852
15149,2871
15150,2864
15151,2847
15152,2858
15153,2863
15154,2883
15155,2872
15156,2868
15157,2865
15158,2868
15159,2864
15160,2870
15161,2854
15162,2867
15163,2864
15164,2864
15165,2856
15166,2857
15167,2855
15168,2860
15169,2872
15170,2867
15171,2868
15172,2861
15173,2859
15174,2860
15175,2867
15176,2863
15177,2855
15178,2865
15179,2855
15180,2860
15181,2867
15182,2865
15183,2868
15184,2864
15185,2867
15186,2861
15187,2866
15188,2867
15189,2864
15190,2858
15191,2866
15192,2864
15193,2872
15194,2871
15195,2863
15196,2866
15197,2863
15198,2869
15199,2858
15200,2869
15201,2865
15202,2865
15203,2864
15204,2869
15205,2868
15206,2864
15207,2861
15208,2860
15209,2860
15210,2870
15211,2864
15212,2856
15213,2875
15214,2869
15215,2868
15216,2869
15217,2865
15218,2854
15219,2876
15220,2849
15221,2856
15222,2869
15223,2880
15224,2870
15225,2868
15226,2865
15227,2859
15228,2868
15229,2868
15230,2860
15231,2863
15232,2888
15233,2880
15234,2849
15235,2866
15236,2873
15237,2858
15238,2860
15239,2859
15240,2865
15241,2855
15242,2863
15243,2864
15244,2860
15245,2852
15246,2863
15247,2872
15248,2875
15249,2864
15250,2860
15251,2878
15252,2864
15253,2865
15254,2872
15255,2864
15256,2880
15257,2865
15258,2864
15259,2861
15260,2872
15261,2876
15262,2869
15263,2867
15264,2864
15265,2866
15266,2861
15267,2875
15268,2872
15269,2871
15270,2879
15271,2863
15272,2866
15273,2855
15274,2855
15275,2866
15276,2875
15277,2866
15278,2871
15279,2864
15280,2877
15281,2871
15282,2872
15283,2861
15284,2864
15285,2854
15286,2867
15287,2853
15288,2868
15289,2871
15290,2860
15291,2867
15292,2873
15293,2886
15294,2860
15295,2865
15296,2864
15297,2861
15298,2858
15299,2857
15300,2862
15301,2849
15302,2869
15303,2880
15304,2868
15305,2869
15306,2864
15307,2863
15308,2861
15309,2866
15310,2865
15311,2861
15312,2855
15313,2861
15314,2860
15315,2851
15316,2872
15317,2868
15318,2854
15319,2863
15320,2861
15321,2865
15322,2860
15323,2863
15324,2860
15325,2854
15326,2866
15327,2854
15328,2861
15329,2863
15330,2850
15331,2851
15332,2844
15333,2851
15334,2853
15335,2854
15336,2844
15337,2855
15338,2846
15339,2847
15340,2853
15341,2844
15342,2845
15343,2856
15344,2845
15345,2852
15346,2843
15347,2846
15348,2841
15349,2842
15350,2843
15351,2857
15352,2835
15353,2838
15354,2848
15355,2832
15356,2848
15357,2843
15358,2853
15359,2845
15360,2842
15361,2837
15362,2852
15363,2834
15364,2848
15365,2855
15366,2851
15367,2845
15368,2850
15369,2832
15370,2840
15371,2845
15372,2842
15373,2847
15374,2836
15375,2840
15376,2836
15377,2845
15378,2827
15379,2841
15380,2847
15381,2849
15382,2846
15383,2865
15384,2846
15385,2837
15386,2840
15387,2840
15388,2844
15389,2854
15390,2847
15391,2840
15392,2839
15393,2843
15394,2846
15395,2844
15396,2840
15397,2833
15398,2838
15399,2844
15400,2848
15401,2837
15402,2842
15403,2840
15404,2843
15405,2840
15406,2837
15407,2838
15408,2855
15409,2854
15410,2832
15411,2847
15412,2843
15413,2852
15414,2844
15415,2849
15416,2857
15417,2831
15418,2849
15419,2845
15420,2846
15421,2844
15422,2849
15423,2831
15424,2849
15425,2851
15426,2860
15427,2846
15428,2864
15429,2854
15430,2841
15431,2850
15432,2858
15433,2852
15434,2859
15435,2843
15436,2847
15437,2855
15438,2844
15439,2858
15440,2845
15441,2842
15442,2839
15443,2848
15444,2859
15445,2855
15446,2857
15447,2845
15448,2843
15449,2844
15450,2859
15451,2848
15452,2844
15453,2843
15454,2852
15455,2852
15456,2847
15457,2837
15458,2838
15459,2840
15460,2835
15461,2859
15462,2832
15463,2825
15464,2832
15465,2833
15466,2827
15467,2833
15468,2835
15469,2833
15470,2820
15471,2829
15472,2833
15473,2822
15474,2821
15475,2829
15476,2830
15477,2821
15478,2824
15479,2832
15480,2819
15481,2828
15482,2830
15483,2825
15484,2825
15485,2814
15486,2817
15487,2820
15488,2814
15489,2817
15490,2815
15491,2820
15492,2808
15493,2807
15494,2813
15495,2806
15496,2804
15497,2809
15498,2804
15499,2812
15500,2808
15501,2820
15502,2813
15503,2805
15504,2822
15505,2811
15506,2807
15507,2812
15508,2821
15509,2806
15510,2812
15511,2815
15512,2805
15513,2827
15514,2802
15515,2815
15516,2802
15517,2817
15518,2812
15519,2812
15520,2796
15521,2816
15522,2801
15523,2814
15524,2808
15525,2807
15526,2812
15527,2799
15528,2805
15529,2809
15530,2805
15531,2804
15532,2799
15533,2801
15534,2816
15535,2820
15536,2802
15537,2807
15538,2818
15539,2807
15540,2808
15541,2810
15542,2806
15543,2801
15544,2808
15545,2806
15546,2805
15547,2804
15548,2814
15549,2806
15550,2808
15551,2785
15552,2800
15553,2797
15554,2792
15555,2793
15556,2809
15557,2791
15558,2791
15559,2795
15560,2797
15561,2804
15562,2801
15563,2793
15564,2789
15565,2813
15566,2791
15567,2799
15568,2806
15569,2793
15570,2797
15571,2803
15572,2804
15573,2802
15574,2799
15575,2789
15576,2797
15577,2798
15578,2792
15579,2790
15580,2788
15581,2781
15582,2784
15583,2794
15584,2795
15585,2779
15586,2791
15587,2798
15588,2788
15589,2783
15590,2767
15591,2791
15592,2781
15593,2775
15594,2796
15595,2793
15596,2790
15597,2783
15598,2782
15599,2784
15600,2788
15601,2784
15602,2784
15603,2774
15604,2780
15605,2789
15606,2795
15607,2790
15608,2777
15609,2782
15610,2783
15611,2768
15612,2786
15613,2786
15614,2791
15615,2784
15616,2777
15617,2788
15618,2783
15619,2777
15620,2779
15621,2776
15622,2800
15623,2784
15624,2785
15625,2775
15626,2792
15627,2785
15628,2782
15629,2776
15630,2774
15631,2782
15632,2784
15633,2793
15634,2777
15635,2786
15636,2785
15637,2782
15638,2780
15639,2783
15640,2778
15641,2787
15642,2786
15643,2783
15644,2783
15645,2771
15646,2784
15647,2778
15648,2776
15649,2778
15650,2807
15651,2781
15652,2784
15653,2788
15654,2780
15655,2783
15656,2792
15657,2789
15658,2783
15659,2782
15660,2773
15661,2783
15662,2782
15663,2782
15664,2779
15665,2787
15666,2785
15667,2784
15668,2779
15669,2788
15670,2787
15671,2791
15672,2782
15673,2784
15674,2785
15675,2772
15676,2785
15677,2764
15678,2784
15679,2783
15680,2775
15681,2771
15682,2788
15683,2772
15684,2769
15685,2793
15686,2779
15687,2775
15688,2774
15689,2784
15690,2773
15691,2782
15692,2772
15693,2785
15694,2785
15695,2783
15696,2777
15697,2784
15698,2781
15699,2784
15700,2764
15701,2776
15702,2767
15703,2767
15704,2776
15705,2781
15706,2767
15707,2760
15708,2763
15709,2769
15710,2765
15711,2766
15712,2772
15713,2776
15714,2778
15715,2778
15716,2772
15717,2769
15718,2779
15719,2765
15720,2769
15721,2769
15722,2770
15723,2780
15724,2792
15725,2779
15726,2778
15727,2772
15728,2787
15729,2773
15730,2772
15731,2762
15732,2768
15733,2764
15734,2775
15735,2781
15736,2779
15737,2772
15738,2768
15739,2765
15740,2782
15741,2768
15742,2767
15743,2771
15744,2768
15745,2776
15746,2775
15747,2766
15748,2777
15749,2775
15750,2776
15751,2774
15752,2764
15753,2767
15754,2770
15755,2776
15756,2771
15757,2772
15758,2767
15759,2772
15760,2763
15761,2761
15762,2770
15763,2776
15764,2756
15765,2765
15766,2775
15767,2768
15768,2772
15769,2764
15770,2762
15771,2771
15772,2761
15773,2751
15774,2762
15775,2766
15776,2762
15777,2776
15778,2756
15779,2769
15780,2768
15781,2768
15782,2767
15783,2772
15784,2772
15785,2773
15786,2776
15787,2768
15788,2776
15789,2773
15790,2773
15791,2776
15792,2775
15793,2753
15794,2767
15795,2767
15796,2764
15797,2761
15798,2768
15799,2756
15800,2765
15801,2762
15802,2769
15803,2760
15804,2756
15805,2776
15806,2775
15807,2758
15808,2768
15809,2765
15810,2760
15811,2759
15812,2769
15813,2767
15814,2775
15815,2768
15816,2763
15817,2784
15818,2768
15819,2764
15820,2760
15821,2766
15822,2755
15823,2759
15824,2759
15825,2761
15826,2760
15827,2751
15828,2754
15829,2755
15830,2776
15831,2769
15832,2758
15833,2761
15834,2756
15835,2762
15836,2759
15837,2755
15838,2758
15839,2753
15840,2762
15841,2755
15842,2752
15843,2753
15844,2766
15845,2770
15846,2765
15847,2774
15848,2769
15849,2760
15850,2768
15851,2763
15852,2766
15853,2759
15854,2775
15855,2755
15856,2756
15857,2765
15858,2764
15859,2766
15860,2756
15861,2766
15862,2759
15863,2755
15864,2764
15865,2745
15866,2751
15867,2757
15868,2755
15869,2745
15870,2760
15871,2752
15872,2756
15873,2762
15874,2756
15875,2766
15876,2757
15877,2751
15878,2755
15879,2753
15880,2755
15881,2748
15882,2748
15883,2758
15884,2759
15885,2764
15886,2750
15887,2752
15888,2760
15889,2762
15890,2758
15891,2761
15892,2755
15893,2747
15894,2769
15895,2759
15896,2766
15897,2752
15898,2743
15899,2752
15900,2763
15901,2758
15902,2763
15903,2756
15904,2756
15905,2752
15906,2742
15907,2746
15908,2758
15909,2767
15910,2759
15911,2751
15912,2759
15913,2742
15914,2755
15915,2744
15916,2757
15917,2763
15918,2759
15919,2751
15920,2747
15921,2760
15922,2753
15923,2748
15924,2745
15925,2761
15926,2764
15927,2752
